_id,Year/Année,Name/Nom,Frequency/Fréquence
36929,1985,CONOR,15
36930,1985,CONRAD,15
36931,1985,COREY,331
36932,1985,CORRADO,7
36933,1985,CORY,278
36934,1985,COURTNEY,10
36935,1985,CRAIG,291
36936,1985,CRISTIAN,5
36937,1985,CURTIS,149
36938,1985,CYLE,7
36939,1985,DALE,47
36940,1985,DALLAS,7
36941,1985,DAMIAN,14
36942,1985,DAMIEN,29
36943,1985,DAN,6
36944,1985,DANA,17
36945,1985,DANE,56
36946,1985,DANIAL,11
36947,1985,DANIEL,1603
36948,1985,DANIELE,26
36949,1985,DANNY,63
36950,1985,DANTE,8
36951,1985,DARCY,43
36952,1985,D'ARCY,10
36953,1985,DAREN,5
36954,1985,DARIN,12
36955,1985,DARRELL,28
36956,1985,DARREN,137
36957,1985,DARRIN,10
36958,1985,DARRYL,117
36959,1985,DARYL,78
36960,1985,DAVID,1631
36961,1985,DAVIDE,5
36962,1985,DAVIN,5
36963,1985,DAVIS,10
36964,1985,DAYNE,7
36965,1985,DEAN,60
36966,1985,DEMETRIOS,6
36967,1985,DENIS,33
36968,1985,DENNIS,80
36969,1985,DENNY,8
36970,1985,DENTON,6
36971,1985,DENVER,5
36972,1985,DEREK,459
36973,1985,DERICK,8
36974,1985,DERIK,7
36975,1985,DERRICK,53
36976,1985,DESMOND,16
36977,1985,DEVAN,8
36978,1985,DEVIN,110
36979,1985,DEVON,82
36980,1985,DEXTER,11
36981,1985,DIEGO,5
36982,1985,DIETER,5
36983,1985,DILLON,5
36984,1985,DIMITRIOS,9
36985,1985,DOMENIC,21
36986,1985,DOMENICO,26
36987,1985,DOMINIC,21
36988,1985,DONALD,133
36989,1985,DONOVAN,20
36990,1985,DORIAN,8
36991,1985,DOUGLAS,140
36992,1985,DREW,91
36993,1985,DUANE,15
36994,1985,DUNCAN,42
36995,1985,DUSTIN,183
36996,1985,DWAYNE,46
36997,1985,DWIGHT,16
36998,1985,DYLAN,78
36999,1985,EARL,8
37000,1985,EDGAR,7
37001,1985,EDMUND,5
37002,1985,EDWARD,151
37003,1985,EDWIN,12
37004,1985,EITAN,5
37005,1985,ELI,14
37006,1985,ELIAS,10
37007,1985,ELIE,6
37008,1985,ELIJAH,16
37009,1985,ELLIOT,21
37010,1985,ELLIOTT,13
37011,1985,EMANUEL,7
37012,1985,EMILE,6
37013,1985,EMMANUEL,15
37014,1985,ERIC,691
37015,1985,ERICH,7
37016,1985,ERICK,6
37017,1985,ERIK,90
37018,1985,ERNEST,10
37019,1985,ETHAN,8
37020,1985,ETIENNE,6
37021,1985,EUGENE,22
37022,1985,EVAN,126
37023,1985,EZRA,5
37024,1985,FABIAN,10
37025,1985,FABIO,15
37026,1985,FAISAL,5
37027,1985,FELIX,6
37028,1985,FERNANDO,8
37029,1985,FLOYD,5
37030,1985,FRANCESCO,45
37031,1985,FRANCIS,42
37032,1985,FRANCISCO,7
37033,1985,FRANCO,17
37034,1985,FRANCOIS,38
37035,1985,FRANK,62
37036,1985,FRASER,29
37037,1985,FREDERIC,5
37038,1985,FREDERICK,24
37039,1985,GABRIEL,52
37040,1985,GAETANO,5
37041,1985,GALEN,9
37042,1985,GARETH,10
37043,1985,GARETT,7
37044,1985,GARRETT,46
37045,1985,GARRY,9
37046,1985,GARTH,6
37047,1985,GARY,118
37048,1985,GAVIN,45
37049,1985,GENE,6
37050,1985,GEOFFREY,140
37051,1985,GEORGE,123
37052,1985,GERALD,36
37053,1985,GERARD,10
37054,1985,GERRIT,5
37055,1985,GIANCARLO,19
37056,1985,GILBERT,5
37057,1985,GILLES,11
37058,1985,GIOVANNI,25
37059,1985,GIUSEPPE,30
37060,1985,GLEN,36
37061,1985,GLENN,32
37062,1985,GORDON,105
37063,1985,GRAEME,39
37064,1985,GRAHAM,124
37065,1985,GRANT,81
37066,1985,GRAYDON,5
37067,1985,GRAYSON,5
37068,1985,GREG,12
37069,1985,GREGORY,473
37070,1985,GUILLAUME,13
37071,1985,GURJIT,6
37072,1985,GURPREET,7
37073,1985,GUY,21
37074,1985,HARDEEP,6
37075,1985,HARLEY,8
37076,1985,HAROLD,6
37077,1985,HARRISON,17
37078,1985,HARRY,23
37079,1985,HECTOR,5
37080,1985,HENRY,56
37081,1985,HERBERT,6
37082,1985,HERMAN,9
37083,1985,HOWARD,12
37084,1985,HUGH,16
37085,1985,HUGO,6
37086,1985,HUNTER,6
37087,1985,IAIN,26
37088,1985,IAN,357
37089,1985,IBRAHIM,5
37090,1985,IMRAN,17
37091,1985,IRA,5
37092,1985,ISAAC,42
37093,1985,IVAN,33
37094,1985,J,5
37095,1985,JACK,30
37096,1985,JACOB,185
37097,1985,JACQUES,14
37098,1985,JAIME,9
37099,1985,JAKE,38
37100,1985,JAKOB,5
37101,1985,JAMAL,9
37102,1985,JAMEEL,6
37103,1985,JAMES,1161
37104,1985,JAMESON,10
37105,1985,JAMIE,220
37106,1985,JAMIESON,10
37107,1985,JAN,9
37108,1985,JARED,89
37109,1985,JAROD,10
37110,1985,JARRED,8
37111,1985,JARRET,5
37112,1985,JARRETT,15
37113,1985,JARROD,16
37114,1985,JASON,1231
37115,1985,JASPREET,6
37116,1985,JAY,76
37117,1985,JAYDEN,5
37118,1985,JAYSON,18
37119,1985,JEAN,42
37120,1985,JEAN-FRANCOIS,16
37121,1985,JEAN-MARC,7
37122,1985,JEAN-PAUL,14
37123,1985,JEAN-PHILIPPE,6
37124,1985,JEAN-PIERRE,8
37125,1985,JEFF,10
37126,1985,JEFFEREY,6
37127,1985,JEFFERY,119
37128,1985,JEFFREY,871
37129,1985,JEREMIAH,27
37130,1985,JEREMIE,7
37131,1985,JEREMY,319
37132,1985,JERMAINE,32
37133,1985,JEROME,30
37134,1985,JERRY,22
37135,1985,JESSE,423
37136,1985,JESSIE,24
37137,1985,JIMMY,22
37138,1985,JODY,12
37139,1985,JOE,7
37140,1985,JOEL,265
37141,1985,JOESPH,6
37142,1985,JOEY,30
37143,1985,JOHAN,5
37144,1985,JOHANNES,8
37145,1985,JOHN,833
37146,1985,JOHNATHAN,69
37147,1985,JOHNATHON,33
37148,1985,JOHN-DAVID,5
37149,1985,JOHNNY,16
37150,1985,JOHN-PAUL,13
37151,1985,JON,21
37152,1985,JONAH,12
37153,1985,JONAS,6
37154,1985,JONATHAN,936
37155,1985,JONATHON,90
37156,1985,JORDAN,429
37157,1985,JORDEN,6
37158,1985,JORDON,13
37159,1985,JORGE,7
37160,1985,JORY,8
37161,1985,JOSE,27
37162,1985,JOSEF,6
37163,1985,JOSEPH,1105
37164,1985,JOSH,10
37165,1985,JOSHUA,1072
37166,1985,JOVAN,6
37167,1985,JUAN,9
37168,1985,JULES,5
37169,1985,JULIAN,105
37170,1985,JULIEN,31
37171,1985,JUSTIN,964
37172,1985,KA,6
37173,1985,KAI,6
37174,1985,KALVIN,5
37175,1985,KANE,5
37176,1985,KAREEM,9
37177,1985,KARIM,11
37178,1985,KARL,36
37179,1985,KEEGAN,26
37180,1985,KEENAN,7
37181,1985,KEITH,139
37182,1985,KELLEN,12
37183,1985,KELLY,18
37184,1985,KELSEY,5
37185,1985,KELVIN,11
37186,1985,KEN,8
37187,1985,KENNETH,219
37188,1985,KENNY,9
37189,1985,KENT,13
37190,1985,KERRY,5
37191,1985,KEVIN,907
37192,1985,KIEL,20
37193,1985,KIERAN,10
37194,1985,KIM,7
37195,1985,KIRK,48
37196,1985,KODY,8
37197,1985,KONRAD,7
37198,1985,KONSTANTINOS,6
37199,1985,KOREY,16
37200,1985,KORY,25
37201,1985,KRIS,9
37202,1985,KRISTIAN,17
37203,1985,KRISTOFER,12
37204,1985,KRISTOFFER,5
37205,1985,KRISTOPHER,85
37206,1985,KURT,18
37207,1985,KURTIS,39
37208,1985,KYLE,1242
37209,1985,LANCE,52
37210,1985,LANDON,12
37211,1985,LARRY,26
37212,1985,LAURENT,5
37213,1985,LAWRENCE,27
37214,1985,LEE,108
37215,1985,LEIF,5
37216,1985,LEIGH,5
37217,1985,LEO,13
37218,1985,LEON,11
37219,1985,LEONARD,25
37220,1985,LEONARDO,6
37221,1985,LEROY,9
37222,1985,LESLIE,25
37223,1985,LEVI,17
37224,1985,LEWIS,12
37225,1985,LIAM,47
37226,1985,LINCOLN,5
37227,1985,LINDSAY,11
37228,1985,LIONEL,9
37229,1985,LLOYD,9
37230,1985,LOGAN,28
37231,1985,LORNE,13
37232,1985,LOUIE,5
37233,1985,LOUIS,28
37234,1985,LUC,51
37235,1985,LUCA,10
37236,1985,LUCAS,93
37237,1985,LUCIANO,6
37238,1985,LUCIEN,5
37239,1985,LUIGI,15
37240,1985,LUIS,10
37241,1985,LUKAS,5
37242,1985,LUKE,143
37243,1985,LYLE,14
37244,1985,MACKENZIE,18
37245,1985,MALCOLM,20
37246,1985,MANDEEP,11
37247,1985,MANUEL,9
37248,1985,MARC,279
37249,1985,MARC-ANDRE,26
37250,1985,MARCEL,25
37251,1985,MARCELLO,9
37252,1985,MARCO,92
37253,1985,MARCUS,55
37254,1985,MAREK,6
37255,1985,MARIO,31
37256,1985,MARK,866
37257,1985,MARKO,14
37258,1985,MARKUS,11
37259,1985,MARLIN,5
37260,1985,MARLON,13
37261,1985,MARSHALL,14
37262,1985,MARTIN,125
37263,1985,MARVIN,14
37264,1985,MASON,7
37265,1985,MASSIMO,8
37266,1985,MATHEW,188
37267,1985,MATHIEU,88
37268,1985,MATTEO,8
37269,1985,MATTHEW,2170
37270,1985,MATTHIEU,16
37271,1985,MAURICE,10
37272,1985,MAURIZIO,6
37273,1985,MAX,7
37274,1985,MAXIM,7
37275,1985,MAXIME,24
37276,1985,MAXIMILIAN,9
37277,1985,MAXWELL,15
37278,1985,MELVIN,5
37279,1985,MICAH,13
37280,1985,MICHAEL,2724
37281,1985,MICHAL,5
37282,1985,MICHEAL,108
37283,1985,MICHEL,66
37284,1985,MICHELE,18
37285,1985,MIGUEL,19
37286,1985,MIKE,7
37287,1985,MIKEL,7
37288,1985,MILAN,9
37289,1985,MILES,11
37290,1985,MINH,5
37291,1985,MITCHELL,112
37292,1985,MOHAMED,15
37293,1985,MOHAMMAD,15
37294,1985,MOHAMMED,23
37295,1985,MORGAN,28
37296,1985,MUHAMMAD,6
37297,1985,MURRAY,20
37298,1985,MYLES,21
37299,1985,NABIL,5
37300,1985,NADIM,5
37301,1985,NATHAN,385
37302,1985,NATHANAEL,10
37303,1985,NATHANIAL,7
37304,1985,NATHANIEL,112
37305,1985,NAVIN,5
37306,1985,NEAL,19
37307,1985,NEIL,130
37308,1985,NELSON,15
37309,1985,NIALL,7
37310,1985,NICHOLAS,693
37311,1985,NICK,11
37312,1985,NICKOLAOS,6
37313,1985,NICKOLAS,14
37314,1985,NICOLA,10
37315,1985,NICOLAS,57
37316,1985,NIGEL,42
37317,1985,NIKOLA,5
37318,1985,NIKOLAS,5
37319,1985,NOAH,40
37320,1985,NOEL,16
37321,1985,NOLAN,21
37322,1985,NORMAN,36
37323,1985,OLIVER,24
37324,1985,OLIVIER,9
37325,1985,OMAR,20
37326,1985,OSCAR,5
37327,1985,OWEN,43
37328,1985,PANAGIOTIS,8
37329,1985,PAOLO,24
37330,1985,PASCAL,18
37331,1985,PASQUALE,11
37332,1985,PATRICK,498
37333,1985,PAUL,566
37334,1985,PAULO,10
37335,1985,PEDRO,7
37336,1985,PERRY,15
37337,1985,PETER,417
37338,1985,PHILIP,242
37339,1985,PHILIPPE,50
37340,1985,PHILLIP,91
37341,1985,PIERRE,25
37342,1985,PIERRE-LUC,6
37343,1985,PIETRO,7
37344,1985,PRESTON,18
37345,1985,RAFAEL,5
37346,1985,RAFFAELE,8
37347,1985,RAHIM,6
37348,1985,RAHUL,8
37349,1985,RAJIV,8
37350,1985,RALPH,7
37351,1985,RANDALL,18
37352,1985,RANDY,78
37353,1985,RAPHAEL,5
37354,1985,RAVI,9
37355,1985,RAYMOND,106
37356,1985,REGAN,5
37357,1985,REGINALD,6
37358,1985,REID,16
37359,1985,REMI,7
37360,1985,RENE,22
37361,1985,REUBEN,12
37362,1985,RIAZ,6
37363,1985,RICARDO,13
37364,1985,RICHARD,494
37365,1985,RICK,11
37366,1985,RICKY,35
37367,1985,RILEY,22
37368,1985,RISHI,8
37369,1985,RIZWAN,5
37370,1985,ROBBIE,14
37371,1985,ROBERT,1163
37372,1985,ROBERTO,40
37373,1985,ROBIN,53
37374,1985,ROCCO,10
37375,1985,ROCH,9
37376,1985,RODERICK,15
37377,1985,RODNEY,17
37378,1985,ROGER,42
37379,1985,ROHIT,5
37380,1985,ROLAND,10
37381,1985,ROMAN,7
37382,1985,RON,7
37383,1985,RONALD,99
37384,1985,RORY,48
37385,1985,ROSS,38
37386,1985,ROY,21
37387,1985,RUSSELL,81
37388,1985,RYAN,1675
37389,1985,SACHA,7
37390,1985,SALVATORE,30
37391,1985,SAM,9
37392,1985,SAMEER,8
37393,1985,SAMIR,10
37394,1985,SAMUEL,134
37395,1985,SANDEEP,6
37396,1985,SANDRO,5
37397,1985,SANDY,9
37398,1985,SANJAY,7
37399,1985,SASHA,11
37400,1985,SCOTT,588
37401,1985,SCOTTY,6
37402,1985,SEAN,574
37403,1985,SEBASTIAN,30
37404,1985,SEBASTIEN,35
37405,1985,SÉBASTIEN,5
37406,1985,SERGE,11
37407,1985,SERGIO,12
37408,1985,SETH,12
37409,1985,SHANE,273
37410,1985,SHANNON,7
37411,1985,SHAUN,110
37412,1985,SHAWN,496
37413,1985,SHAYNE,25
37414,1985,SHEA,5
37415,1985,SHELDON,38
37416,1985,SILAS,5
37417,1985,SIMEON,6
37418,1985,SIMON,133
37419,1985,SKYLAR,5
37420,1985,SKYLER,6
37421,1985,SOLOMON,6
37422,1985,SPENCER,38
37423,1985,STANLEY,21
37424,1985,STEFAN,54
37425,1985,STEFANO,16
37426,1985,STEPHAN,21
37427,1985,STEPHANE,40
37428,1985,STÉPHANE,6
37429,1985,STEPHEN,533
37430,1985,STERLING,8
37431,1985,STEVE,39
37432,1985,STEVEN,764
37433,1985,STEWART,25
37434,1985,STIRLING,6
37435,1985,STUART,62
37436,1985,SUNDEEP,7
37437,1985,SUNNY,9
37438,1985,SYED,12
37439,1985,SYLVAIN,21
37440,1985,TANNER,17
37441,1985,TAYLOR,95
37442,1985,TED,7
37443,1985,TERENCE,23
37444,1985,TERRANCE,17
37445,1985,TERRENCE,15
37446,1985,TERRY,55
37447,1985,THEODORE,20
37448,1985,THOMAS,519
37449,1985,TIMOTHY,485
37450,1985,TOBIAS,8
37451,1985,TOBY,7
37452,1985,TODD,111
37453,1985,TOM,8
37454,1985,TOMISLAV,8
37455,1985,TOMMY,12
37456,1985,TONY,45
37457,1985,TRAVIS,152
37458,1985,TRENT,11
37459,1985,TREVER,7
37460,1985,TREVOR,311
37461,1985,TRISTAN,75
37462,1985,TROY,108
37463,1985,TUAN,5
37464,1985,TYLER,742
37465,1985,TYLOR,9
37466,1985,TYRELL,7
37467,1985,TYRONE,28
37468,1985,TYSON,52
37469,1985,VARUN,10
37470,1985,VASILIOS,5
37471,1985,VERNON,11
37472,1985,VICTOR,64
37473,1985,VIJAY,5
37474,1985,VINCE,8
37475,1985,VINCENT,87
37476,1985,VINCENZO,29
37477,1985,VISHAL,8
37478,1985,VITO,11
37479,1985,WADE,15
37480,1985,WALTER,21
37481,1985,WARREN,54
37482,1985,WAYNE,51
37483,1985,WESLEY,97
37484,1985,WILLIAM,645
37485,1985,WILLIE,6
37486,1985,WILSON,8
37487,1985,WINSTON,10
37488,1985,WYATT,5
37489,1985,YEHUDA,5
37490,1985,YURI,5
37491,1985,YVES,16
37492,1985,ZACHARY,218
37493,1985,ZACHERY,6
37494,1985,ZACKARY,16
37495,1986,AARON,439
37496,1986,ABBAS,6
37497,1986,ABRAHAM,11
37498,1986,ADAM,1310
37499,1986,ADDISON,10
37500,1986,ADEEL,5
37501,1986,ADRIAN,180
37502,1986,ADRIANO,20
37503,1986,AHMAD,7
37504,1986,AHMED,12
37505,1986,AIDAN,17
37506,1986,AJAY,9
37507,1986,ALAIN,50
37508,1986,ALAN,77
37509,1986,ALASTAIR,9
37510,1986,ALBERT,32
37511,1986,ALBERTO,8
37512,1986,ALEC,13
37513,1986,ALEJANDRO,6
37514,1986,ALEKSANDER,5
37515,1986,ALESSANDRO,22
37516,1986,ALEX,99
37517,1986,ALEXANDER,690
37518,1986,ALEXANDRE,50
37519,1986,ALEXIS,6
37520,1986,ALFRED,10
37521,1986,ALI,16
37522,1986,ALISTAIR,7
37523,1986,ALLAN,85
37524,1986,ALLEN,31
37525,1986,ALVIN,17
37526,1986,AMAN,7
37527,1986,AMAR,6
37528,1986,AMIR,8
37529,1986,AMIT,16
37530,1986,ANAND,5
37531,1986,ANDRE,115
37532,1986,ANDRÉ,15
37533,1986,ANDREA,17
37534,1986,ANDREAS,14
37535,1986,ANDRES,7
37536,1986,ANDREW,2025
37537,1986,ANDY,35
37538,1986,ANGEL,5
37539,1986,ANGELO,29
37540,1986,ANGUS,7
37541,1986,ANSON,5
37542,1986,ANTHONY,477
37543,1986,ANTOINE,8
37544,1986,ANTON,8
37545,1986,ANTONINO,5
37546,1986,ANTONIO,31
37547,1986,ANTONY,5
37548,1986,ARI,8
37549,1986,ARIEL,6
37550,1986,ARIF,7
37551,1986,ARMAND,5
37552,1986,ARMANDO,5
37553,1986,ARTHUR,31
37554,1986,ASHTON,9
37555,1986,ASIF,5
37556,1986,ATHANASIOS,5
37557,1986,AUBREY,5
37558,1986,AUSTIN,17
37559,1986,AVRAHAM,5
37560,1986,BABY,33
37561,1986,BARRETT,7
37562,1986,BARRY,33
37563,1986,BEAU,16
37564,1986,BEN,11
37565,1986,BENJAMIN,459
37566,1986,BENNETT,5
37567,1986,BENNY,5
37568,1986,BENOIT,27
37569,1986,BERNARD,14
37570,1986,BILLY,20
37571,1986,BLAINE,15
37572,1986,BLAIR,58
37573,1986,BLAKE,85
37574,1986,BLAYNE,6
37575,1986,BOBBY,14
37576,1986,BRAD,18
37577,1986,BRADEN,24
37578,1986,BRADFORD,6
37579,1986,BRADLEY,543
37580,1986,BRADLY,14
37581,1986,BRADY,34
37582,1986,BRAEDEN,5
37583,1986,BRANDAN,6
37584,1986,BRANDEN,30
37585,1986,BRANDON,656
37586,1986,BRANDYN,5
37587,1986,BRAYDEN,6
37588,1986,BRAYDON,5
37589,1986,BRENDAN,156
37590,1986,BRENDEN,16
37591,1986,BRENDON,27
37592,1986,BRENNAN,37
37593,1986,BRENNEN,5
37594,1986,BRENT,203
37595,1986,BRENTON,5
37596,1986,BRET,7
37597,1986,BRETT,198
37598,1986,BRIAN,534
37599,1986,BROCK,46
37600,1986,BRODIE,19
37601,1986,BRODY,10
37602,1986,BROOK,9
37603,1986,BROOKS,7
37604,1986,BRUCE,44
37605,1986,BRUNO,17
37606,1986,BRYAN,284
37607,1986,BRYCE,27
37608,1986,BRYON,7
37609,1986,BRYSON,8
37610,1986,BYRON,22
37611,1986,CAL,6
37612,1986,CALE,14
37613,1986,CALEB,30
37614,1986,CALLUM,9
37615,1986,CALUM,5
37616,1986,CALVIN,62
37617,1986,CAMERON,169
37618,1986,CAREY,7
37619,1986,CARL,54
37620,1986,CARLO,24
37621,1986,CARLOS,24
37622,1986,CARMELO,5
37623,1986,CARMINE,6
37624,1986,CARSON,12
37625,1986,CARTER,7
37626,1986,CARY,5
37627,1986,CASEY,37
37628,1986,CECIL,9
37629,1986,CEDRIC,5
37630,1986,CESAR,5
37631,1986,CHAD,167
37632,1986,CHADWICK,11
37633,1986,CHANCE,6
37634,1986,CHARLES,197
37635,1986,CHASE,23
37636,1986,CHRIS,19
37637,1986,CHRISTIAN,117
37638,1986,CHRISTOPHER,2170
37639,1986,CHRISTOS,6
37640,1986,CLARENCE,5
37641,1986,CLAUDE,15
37642,1986,CLAUDIO,9
37643,1986,CLAYTON,52
37644,1986,CLIFFORD,19
37645,1986,CLIFTON,5
37646,1986,CLINT,11
37647,1986,CLINTON,31
37648,1986,COADY,5
37649,1986,CODEY,5
37650,1986,CODY,180
37651,1986,COLBY,10
37652,1986,COLE,31
37653,1986,COLIN,223
37654,1986,COLLIN,18
37655,1986,CONNOR,29
37656,1986,CONOR,19
37657,1986,CONRAD,18
37658,1986,CONSTANTINE,5
37659,1986,COREY,352
37660,1986,CORNELIUS,5
37661,1986,CORRADO,5
37662,1986,CORY,273
37663,1986,COURTNEY,11
37664,1986,CRAIG,236
37665,1986,CRISTOPHER,6
37666,1986,CURTIS,158
37667,1986,CYRUS,6
37668,1986,DALE,61
37669,1986,DALLAS,5
37670,1986,DALTON,6
37671,1986,DAMIAN,20
37672,1986,DAMIEN,27
37673,1986,DAMON,6
37674,1986,DAN,5
37675,1986,DANA,16
37676,1986,DANE,45
37677,1986,DANIAL,12
37678,1986,DANIEL,1598
37679,1986,DANIELE,23
37680,1986,DANNY,72
37681,1986,DARCY,37
37682,1986,D'ARCY,11
37683,1986,DAREN,7
37684,1986,DARIN,10
37685,1986,DARNELL,6
37686,1986,DARRELL,16
37687,1986,DARREN,151
37688,1986,DARRIN,8
37689,1986,DARRYL,94
37690,1986,DARYL,59
37691,1986,DAVE,10
37692,1986,DAVID,1566
37693,1986,DAVIDE,8
37694,1986,DAVIN,7
37695,1986,DAWSON,5
37696,1986,DEAN,60
37697,1986,DENIS,33
37698,1986,DENNIS,68
37699,1986,DENNY,5
37700,1986,DEREK,383
37701,1986,DERICK,8
37702,1986,DERRICK,56
37703,1986,DESMOND,5
37704,1986,DEVAN,6
37705,1986,DEVIN,89
37706,1986,DEVON,85
37707,1986,DEXTER,13
37708,1986,DIEGO,7
37709,1986,DILLON,15
37710,1986,DIMITRIOS,8
37711,1986,DION,5
37712,1986,DOMENIC,17
37713,1986,DOMENICO,23
37714,1986,DOMINIC,40
37715,1986,DOMINIQUE,5
37716,1986,DON,6
37717,1986,DONALD,127
37718,1986,DONATO,5
37719,1986,DONOVAN,17
37720,1986,DOUGLAS,135
37721,1986,DREW,69
37722,1986,DUANE,18
37723,1986,DUNCAN,17
37724,1986,DUSTIN,168
37725,1986,DWAYNE,32
37726,1986,DWIGHT,12
37727,1986,DYLAN,116
37728,1986,EAMONN,5
37729,1986,EARL,12
37730,1986,EDDIE,10
37731,1986,EDGAR,8
37732,1986,EDMUND,5
37733,1986,EDUARDO,6
37734,1986,EDWARD,129
37735,1986,EDWIN,12
37736,1986,ELI,21
37737,1986,ELIAS,9
37738,1986,ELIE,9
37739,1986,ELIJAH,13
37740,1986,ELLIOT,13
37741,1986,ELLIOTT,14
37742,1986,EMANUEL,6
37743,1986,EMMANUEL,10
37744,1986,ERIC,668
37745,1986,ERICH,7
37746,1986,ERICK,8
37747,1986,ERIK,111
37748,1986,ERNEST,17
37749,1986,ETHAN,6
37750,1986,ETIENNE,5
37751,1986,EUGENE,17
37752,1986,EVAN,184
37753,1986,EVERETT,12
37754,1986,EWAN,9
37755,1986,EZRA,7
37756,1986,FABIAN,11
37757,1986,FABIO,15
37758,1986,FAISAL,6
37759,1986,FELICE,5
37760,1986,FELIX,6
37761,1986,FERNANDO,8
37762,1986,FRANCESCO,41
37763,1986,FRANCIS,60
37764,1986,FRANCISCO,5
37765,1986,FRANCO,7
37766,1986,FRANCOIS,16
37767,1986,FRANK,75
37768,1986,FRANKLIN,13
37769,1986,FRASER,27
37770,1986,FREDERIC,6
37771,1986,FREDERICK,33
37772,1986,FREDRICK,6
37773,1986,GABRIEL,42
37774,1986,GAETANO,6
37775,1986,GALEN,7
37776,1986,GARETH,8
37777,1986,GARETT,9
37778,1986,GARRET,9
37779,1986,GARRETT,41
37780,1986,GARRY,12
37781,1986,GARTH,9
37782,1986,GARY,94
37783,1986,GAURAV,5
37784,1986,GAVIN,41
37785,1986,GENE,8
37786,1986,GEOFFREY,124
37787,1986,GEORGE,110
37788,1986,GERALD,40
37789,1986,GERARD,11
37790,1986,GERRIT,9
37791,1986,GIACOMO,6
37792,1986,GIANCARLO,14
37793,1986,GIANLUCA,6
37794,1986,GILLES,5
37795,1986,GINO,6
37796,1986,GIOVANNI,15
37797,1986,GIUSEPPE,33
37798,1986,GLEN,29
37799,1986,GLENN,31
37800,1986,GORDON,72
37801,1986,GRAEME,42
37802,1986,GRAHAM,130
37803,1986,GRANT,65
37804,1986,GRAYSON,5
37805,1986,GREG,8
37806,1986,GREGORY,442
37807,1986,GUILLAUME,9
37808,1986,GURPREET,9
37809,1986,GUY,21
37810,1986,HANS,8
37811,1986,HARDEEP,5
37812,1986,HARLEY,9
37813,1986,HAROLD,11
37814,1986,HARPREET,7
37815,1986,HARRIS,5
37816,1986,HARRISON,19
37817,1986,HARRY,15
37818,1986,HASSAN,6
37819,1986,HAYDEN,5
37820,1986,HENRY,48
37821,1986,HERBERT,7
37822,1986,HOWARD,14
37823,1986,HUGH,15
37824,1986,HUNTER,7
37825,1986,HUSSEIN,7
37826,1986,IAIN,16
37827,1986,IAN,357
37828,1986,IBRAHIM,6
37829,1986,IMRAN,14
37830,1986,IOANNIS,6
37831,1986,ISAAC,36
37832,1986,ISAIAH,6
37833,1986,IVAN,35
37834,1986,JACK,37
37835,1986,JACKSON,6
37836,1986,JACOB,224
37837,1986,JACQUES,8
37838,1986,JAGDEEP,6
37839,1986,JAIME,11
37840,1986,JAKE,57
37841,1986,JAKOB,5
37842,1986,JAMAAL,7
37843,1986,JAMAL,21
37844,1986,JAMES,1134
37845,1986,JAMESON,7
37846,1986,JAMIE,187
37847,1986,JAMIESON,11
37848,1986,JAMIL,5
37849,1986,JAN,14
37850,1986,JARED,82
37851,1986,JAROD,6
37852,1986,JARRET,9
37853,1986,JARRETT,14
37854,1986,JARROD,13
37855,1986,JASDEEP,8
37856,1986,JASEN,5
37857,1986,JASMIN,6
37858,1986,JASON,1134
37859,1986,JASPAL,7
37860,1986,JASPREET,5
37861,1986,JATINDER,5
37862,1986,JAY,55
37863,1986,JAYCE,5
37864,1986,JAYME,11
37865,1986,JAYSON,23
37866,1986,JEAN,33
37867,1986,JEAN-FRANCOIS,18
37868,1986,JEAN-FRANÇOIS,5
37869,1986,JEAN-MICHEL,8
37870,1986,JEAN-PAUL,6
37871,1986,JEAN-PHILIPPE,10
37872,1986,JEFF,14
37873,1986,JEFFEREY,5
37874,1986,JEFFERY,104
37875,1986,JEFFREY,790
37876,1986,JEREMEY,5
37877,1986,JEREMIAH,24
37878,1986,JEREMIE,16
37879,1986,JEREMY,387
37880,1986,JERMAINE,38
37881,1986,JEROME,30
37882,1986,JERRY,16
37883,1986,JESS,7
37884,1986,JESSE,439
37885,1986,JESSIE,26
37886,1986,JESSY,8
37887,1986,JIMMY,26
37888,1986,JOAO,5
37889,1986,JODY,11
37890,1986,JOE,13
37891,1986,JOEL,253
37892,1986,JOEY,40
37893,1986,JOHANNES,6
37894,1986,JOHN,793
37895,1986,JOHNATHAN,54
37896,1986,JOHNATHON,26
37897,1986,JOHNNY,12
37898,1986,JOHN-PAUL,5
37899,1986,JOHNSON,8
37900,1986,JON,13
37901,1986,JONAH,9
37902,1986,JONAS,14
37903,1986,JONATHAN,986
37904,1986,JONATHON,93
37905,1986,JORDAN,513
37906,1986,JORDEN,7
37907,1986,JORDON,18
37908,1986,JORGE,11
37909,1986,JORY,5
37910,1986,JOSE,25
37911,1986,JOSEF,8
37912,1986,JOSEPH,1096
37913,1986,JOSH,7
37914,1986,JOSHUA,973
37915,1986,JOSIAH,11
37916,1986,JULIAN,85
37917,1986,JULIEN,27
37918,1986,JUNIOR,5
37919,1986,JUSTIN,992
37920,1986,JUSTYN,7
37921,1986,KA,7
37922,1986,KAI,9
37923,1986,KALE,5
37924,1986,KALEN,6
37925,1986,KALIN,5
37926,1986,KARAN,5
37927,1986,KAREEM,12
37928,1986,KARIM,11
