_id,YEAR,GEOGRAPHY,IMMIGRANT,TYPE OF WORK,WAGE RATE,EDUCATION,AGE GROUP,Both sexes,Men,Women
262,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Bachelor's degree,25 +,15,15,15
263,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Bachelor's degree,25 - 34,13,17,12
264,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Bachelor's degree,25 - 54,14,17,14
265,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Bachelor's degree,25 - 64,15,17,15
266,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Above bachelor's degree,15 +,20,21,20
267,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Above bachelor's degree,25 +,20,21,20
268,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Above bachelor's degree,25 - 34,15,0,14.4
269,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Above bachelor's degree,25 - 54,17.5,17,18
270,2006,Canada, Total Landed Immigrants, Part-time,  Median hourly wage,  Above bachelor's degree,25 - 64,20,19.2,20
271,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,"Total, all education levels",15 +,13,14,11.9
272,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,"Total, all education levels",25 +,14,15,12.5
273,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,"Total, all education levels",25 - 34,13.9,15,12.3
274,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,"Total, all education levels",25 - 54,14,15.3,12.5
275,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,"Total, all education levels",25 - 64,14,15,12.5
276,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, 0 - 8 years,15 +,10,11,8.4
277,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, 0 - 8 years,25 +,10.5,11.9,8.4
278,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, 0 - 8 years,25 - 34,15,15,0
279,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, 0 - 8 years,25 - 54,11.3,13.3,9
280,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, 0 - 8 years,25 - 64,10.5,12.8,8.5
281,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some high school,15 +,9.4,10,8.4
282,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some high school,25 +,12,13,10
283,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some high school,25 - 34,11,11.5,0
284,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some high school,25 - 54,12,13,10
285,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some high school,25 - 64,12,13,10
286,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, High school graduate,15 +,10.5,12,9.5
287,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, High school graduate,25 +,11,13,10
288,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, High school graduate,25 - 34,11,13.7,9.5
289,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, High school graduate,25 - 54,11.1,14,10
290,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, High school graduate,25 - 64,11,13,10
291,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some post-secondary,15 +,11,12.5,10
292,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some post-secondary,25 +,13.1,15.3,12
293,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some post-secondary,25 - 34,13.4,15,12.9
294,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some post-secondary,25 - 54,13.1,15.3,12
295,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Some post-secondary,25 - 64,13.1,15.3,12
296,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Post-secondary certificate or diploma,15 +,12.5,13,11.2
297,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Post-secondary certificate or diploma,25 +,13,13.3,12
298,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Post-secondary certificate or diploma,25 - 34,13,13.8,12.3
299,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Post-secondary certificate or diploma,25 - 54,13,13.5,12
300,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, Post-secondary certificate or diploma,25 - 64,13,13.3,12
301,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, University degree,15 +,16,17.9,15
302,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, University degree,25 +,16.4,18,15
303,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, University degree,25 - 34,15.9,17.3,15
304,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, University degree,25 - 54,16.5,18,15
305,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage, University degree,25 - 64,16.5,18,15
306,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Bachelor's degree,15 +,14.5,15,14
307,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Bachelor's degree,25 +,15,15.7,14
308,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Bachelor's degree,25 - 34,14,15,13
309,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Bachelor's degree,25 - 54,15,15.8,14
310,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Bachelor's degree,25 - 64,15,15.8,14
311,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Above bachelor's degree,15 +,19.2,20,16.9
312,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Above bachelor's degree,25 +,19.2,20.2,17
313,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Above bachelor's degree,25 - 34,19.2,20.2,17
314,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Above bachelor's degree,25 - 54,19.2,20.2,17
315,2006,Canada,"  Very recent immigrants, 5 years or less",All employees,  Median hourly wage,  Above bachelor's degree,25 - 64,19.2,20.2,17
316,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,"Total, all education levels",15 +,14,15,12.5
317,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,"Total, all education levels",25 +,14.9,15.3,13
318,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,"Total, all education levels",25 - 34,14.4,15,13
319,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,"Total, all education levels",25 - 54,15,15.9,13.2
320,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,"Total, all education levels",25 - 64,15,15.4,13
321,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, 0 - 8 years,15 +,10.4,11.3,8.3
322,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, 0 - 8 years,25 +,10.5,13,8.3
323,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, 0 - 8 years,25 - 34,15,15,0
324,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, 0 - 8 years,25 - 54,11.5,14,8.5
325,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, 0 - 8 years,25 - 64,11,13,8.3
326,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some high school,15 +,11,11.8,10
327,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some high school,25 +,12,13,10.4
328,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some high school,25 - 34,11.5,12.5,0
329,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some high school,25 - 54,12,13,10.4
330,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some high school,25 - 64,12,13,10.4
331,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, High school graduate,15 +,11,13,10
332,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, High school graduate,25 +,11,13.3,10
333,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, High school graduate,25 - 34,11,14,10
334,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, High school graduate,25 - 54,11.5,14.4,10
335,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, High school graduate,25 - 64,11.1,13.3,10
336,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some post-secondary,15 +,12.4,12.5,10.5
337,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some post-secondary,25 +,13.4,15.3,12
338,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some post-secondary,25 - 34,13.7,15,12.9
339,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some post-secondary,25 - 54,13.7,15.3,12
340,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Some post-secondary,25 - 64,13.4,15.3,12
341,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Post-secondary certificate or diploma,15 +,13,13.6,12
342,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 +,13.2,14,12.4
343,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 34,13.3,14,12.4
344,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 54,13.5,14,12.5
345,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 64,13.3,14,12.4
346,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, University degree,15 +,17,18,15.9
347,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, University degree,25 +,17,18.3,16
348,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, University degree,25 - 34,16.7,18.1,15.9
349,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, University degree,25 - 54,17,18.3,16
350,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage, University degree,25 - 64,17,18.3,16
351,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Bachelor's degree,15 +,15,15.8,14.9
352,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Bachelor's degree,25 +,15,16,15
353,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Bachelor's degree,25 - 34,15,15,14
354,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Bachelor's degree,25 - 54,15,16,15
355,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Bachelor's degree,25 - 64,15,16,15
356,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Above bachelor's degree,15 +,19.5,20.2,18.3
357,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Above bachelor's degree,25 +,19.8,20.5,18.8
358,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Above bachelor's degree,25 - 34,19.5,20.2,19
359,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Above bachelor's degree,25 - 54,20,20.5,18.9
360,2006,Canada,"  Very recent immigrants, 5 years or less", Full-time,  Median hourly wage,  Above bachelor's degree,25 - 64,19.9,20.5,18.8
361,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage,"Total, all education levels",15 +,10,10,10
362,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage,"Total, all education levels",25 +,10.9,11,10.5
363,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage,"Total, all education levels",25 - 34,10.5,12.9,10
364,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage,"Total, all education levels",25 - 54,11,12,10.5
365,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage,"Total, all education levels",25 - 64,11,11.1,10.5
366,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, 0 - 8 years,15 +,9,0,0
367,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, 0 - 8 years,25 +,9.3,0,0
368,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, 0 - 8 years,25 - 34,0,0,0
369,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, 0 - 8 years,25 - 54,0,0,0
370,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, 0 - 8 years,25 - 64,0,0,0
371,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some high school,15 +,8,8.5,8
372,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some high school,25 +,0,0,0
373,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some high school,25 - 34,0,0,0
374,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some high school,25 - 54,0,0,0
375,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some high school,25 - 64,0,0,0
376,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, High school graduate,15 +,8.5,9,8.5
377,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, High school graduate,25 +,9,0,8.5
378,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, High school graduate,25 - 34,8.8,0,8.5
379,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, High school graduate,25 - 54,9,0,8.5
380,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, High school graduate,25 - 64,9,0,8.5
381,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some post-secondary,15 +,10,10,10
382,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some post-secondary,25 +,13,0,0
383,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some post-secondary,25 - 34,0,0,0
384,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some post-secondary,25 - 54,0,0,0
385,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Some post-secondary,25 - 64,13,0,0
386,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Post-secondary certificate or diploma,15 +,10,10,10
387,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 +,11,11,10.5
388,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 34,11.7,0,11.7
389,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 54,11,11.1,10.5
390,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 64,11,11,10.5
391,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, University degree,15 +,11.2,12,11
392,2006,Canada,"  Very recent immigrants, 5 years or less", Part-time,  Median hourly wage, University degree,25 +,11.4,12.9,11
